title,price,img
"Lenovo IdeaPad Gaming 3 15IHU6 i5-11300H (up to 4.4GHz), 15.6"" LED FULL HD IPS (1920 x 1080) 120Hz, 8GB DDR4-3200Mhz, 1TB + 512GB SSD M.2, NVIDIA GeForce RTX 3050 4GB GDDR6, WiFi 6, BT 5.0, HD WebCam 720p, LAN, RJ45, Backlight Chiclet Keyboard, Eng-Rus, DOS, SHADOW BLACK",90558 Сом,https://enter.kg/images/stories/virtuemart/product/1_5451_6121.jpg
"Lenovo Ideapad 3 Abyss_Blue Intel Core i7-1165G7 (up to 4.7Ghz), 36GB, 1TB M.2 NVMe PCIe, NVidia GeForce MX450 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, DOS, Eng-Rus",90949 Сом,https://enter.kg/images/stories/virtuemart/product/1_1543_8654.jpg
"ASUS TUF Gaming FX506HM Eclipse Gray Intel Core i5-11400H (up to 4.5Ghz), 16GB, 512GB M.2 NVMe PCIe, NVIDIA GeForce RTX 3050 4GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11 64bit, Backlight Keyboard, Eng-Rus",91047 Сом,https://enter.kg/images/stories/virtuemart/product/1_1497_8374.jpg
"HP Probook 650 G8 Intel Core i5-1135G7 (up to 3.7Ghz), 32GB, 512GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Backlight Keyboard, Eng-Rus",91047 Сом,https://enter.kg/images/stories/virtuemart/product/1_6504_5341.jpg
"Lenovo Ideapad 3 Gaming Intel Core i5-11300H (up to 4.4Ghz), 16GB DDR4, 1TB + 256GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 3050 4GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 120Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",91047 Сом,https://enter.kg/images/stories/virtuemart/product/1_4789_6760.jpg
"MSI GF63 Thin 10SCXR Intel Core i5-10500H (up to 4.5Ghz), 32GB, 1TB + 1TB M.2 NVMe PCIe, NVIDIA GeForce GTX 1650 4GB, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, Win10 64bit, Backlight Keyboard, Eng",91047 Сом,https://enter.kg/images/stories/virtuemart/product/1_7465_7060.jpg
"MSI GF63 Thin 10SCXR Intel Core i5-10500H (up to 4.5Ghz), 32GB, 1TB + 1TB M.2 NVMe PCIe, NVIDIA GeForce GTX 1650 4GB, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, Win10 64bit, Backlight Keyboard, Eng-Rus Заводская клавиатура с подсветкой",91047 Сом,https://enter.kg/images/stories/virtuemart/product/1_1409.jpg
"Lenovo Ideapad 3 Gaming Intel Core i5-11300H (up to 4.4Ghz), 12GB DDR4, 1TB + 512GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 3050 4GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 120Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",91145 Сом,https://enter.kg/images/stories/virtuemart/product/1_6453_4829.jpg
"ASUS TUF Gaming FX506HM Eclipse Gray Intel Core i5-11400H (up to 4.5Ghz), 16GB, 1TB + 256GB M.2 NVMe PCIe, NVIDIA GeForce RTX 3050 4GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11 64bit, Backlight Keyboard, Eng-Rus",91341 Сом,https://enter.kg/images/stories/virtuemart/product/1_4192_5806.jpg
"ASUS TUF Gaming FX506HM Eclipse Gray Intel Core i5-11400H (up to 4.5Ghz), 24GB, 256GB M.2 NVMe PCIe, NVIDIA GeForce RTX 3050 4GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11 64bit, Backlight Keyboard, Eng-Rus",91341 Сом,https://enter.kg/images/stories/virtuemart/product/1_4543_4596.jpg
"ASUS TUF Gaming FX506HM Eclipse Gray Intel Core i5-11400H (up to 4.5Ghz), 8GB, 1TB + 512GB M.2 NVMe PCIe, NVIDIA GeForce RTX 3050 4GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11 64bit, Backlight Keyboard, Eng-Rus",91341 Сом,https://enter.kg/images/stories/virtuemart/product/1_3892.jpg
"HP Gaming Victus 15 Mica Silver Intel Core i5-12450H (up to 4.4Ghz), 48GB, 256GB M.2 NVMe PCIe, NVIDIA GeForce GTX 1650 4GB, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11, Backlight Keyboard, Eng-Rus Заводская клавиатура с подсветкой",91537 Сом,https://enter.kg/images/stories/virtuemart/product/1_8427_6543.jpg
"Lenovo Ideapad 3 Gaming Intel Core i5-11300H (up to 4.4Ghz), 24GB DDR4, 256GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 3050 4GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 120Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",91537 Сом,https://enter.kg/images/stories/virtuemart/product/1_6992_1451.jpg
"Lenovo IdeaPad Gaming 3 15IHU6 i5-11300H (up to 4.4GHz), 15.6"" LED FULL HD IPS (1920 x 1080) 120Hz, 24GB DDR4-3200Mhz, 256GB SSD M.2, NVIDIA GeForce RTX 3050 4GB GDDR6, WiFi 6, BT 5.0, HD WebCam 720p, LAN, RJ45, Backlight Chiclet Keyboard, Eng-Rus, DOS, SHADOW BLACK",91537 Сом,https://enter.kg/images/stories/virtuemart/product/1_8515.jpg
"Lenovo IdeaPad Gaming 3 15IHU6 i5-11300H (up to 4.4GHz), 15.6"" LED FULL HD IPS (1920 x 1080) 120Hz, 8GB DDR4-3200Mhz, 1TB SSD M.2, NVIDIA GeForce RTX 3050 4GB GDDR6, WiFi 6, BT 5.0, HD WebCam 720p, LAN, RJ45, Backlight Chiclet Keyboard, Eng-Rus, DOS, SHADOW BLACK",91537 Сом,https://enter.kg/images/stories/virtuemart/product/1_7703_2662.jpg
"Ноутбук Asus TUF FX506HC Intel Core i5-11260H (2.60-4.40Ghz), 32GB, 1000GB SSD m.2 NVMe, 15.6""(1920X1080)WV, NVIDIA RTX 3050 4GB, m.2 NVMe, LAN, RJ-45, клавиатура с подсветкой, Win10 Eng, Eng-Rus, Black [FX506HC-WS53]",91537 Сом,https://enter.kg/images/stories/virtuemart/product/1_2711_5888.jpg
"HP Gaming Victus 15 Mica Silver Intel Core i5-12450H (up to 4.4Ghz), 48GB, 512GB M.2 NVMe PCIe, NVIDIA GeForce GTX 1650 4GB, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11, Backlight Keyboard, Eng",91732 Сом,https://enter.kg/images/stories/virtuemart/product/1_7093_6612.jpg
"Acer Extensa 15 EX215-54 Black Intel Core i7-1165G7 (up to 4.7Ghz), 36GB DDR4, 1TB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",92026 Сом,https://enter.kg/images/stories/virtuemart/product/1_6791_4201.jpg
"MSI GF63 Thin 10SCXR Intel Core i5-10500H (up to 4.5Ghz), 16GB, 2TB M.2 NVMe PCIe, NVIDIA GeForce GTX 1650 4GB, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, Win10 64bit, Backlight Keyboard, Eng",92026 Сом,https://enter.kg/images/stories/virtuemart/product/resized/1_2895.jpg
"MSI GF63 Thin 10SCXR Intel Core i5-10500H (up to 4.5Ghz), 16GB, 2TB M.2 NVMe PCIe, NVIDIA GeForce GTX 1650 4GB, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, Win10 64bit, Backlight Keyboard, Eng-Rus Заводская клавиатура с подсветкой",92026 Сом,https://enter.kg/images/stories/virtuemart/product/1_7275.jpg
"HP Gaming Victus 15 Mica Silver Intel Core i5-12450H (up to 4.4Ghz), 32GB, 1TB M.2 NVMe PCIe, NVIDIA GeForce GTX 1650 4GB, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11, Backlight Keyboard, Eng",92222 Сом,https://enter.kg/images/stories/virtuemart/product/1_1668_1972.jpg
"Lenovo Ideapad 3 Gaming Intel Core i5-11300H (up to 4.4Ghz), 16GB DDR4, 1TB + 512GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 3050 4GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 120Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",92516 Сом,https://enter.kg/images/stories/virtuemart/product/1_2829.jpg
"Lenovo IdeaPad Gaming 3 15IHU6 i5-11300H (up to 4.4GHz), 15.6"" LED FULL HD IPS (1920 x 1080) 120Hz, 16GB DDR4-3200Mhz, 1TB + 512GB SSD M.2, NVIDIA GeForce RTX 3050 4GB GDDR6, WiFi 6, BT 5.0, HD WebCam 720p, LAN, RJ45, Backlight Chiclet Keyboard, Eng-Rus, DOS, SHADOW BLACK",92516 Сом,https://enter.kg/images/stories/virtuemart/product/1_7549.jpg
"Lenovo Ideapad 3 Abyss_Blue Intel Core i7-1165G7 (up to 4.7Ghz), 36GB, 1TB + 1TB NVMe PCIe, NVidia GeForce MX450 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, DOS, Eng-Rus",92907 Сом,https://enter.kg/images/stories/virtuemart/product/1_7487_8799.jpg
"ASUS TUF Gaming FX506HM Eclipse Gray Intel Core i5-11400H (up to 4.5Ghz), 8GB, 1TB M.2 NVMe PCIe, NVIDIA GeForce RTX 3050 4GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11 64bit, Backlight Keyboard, Eng-Rus",93005 Сом,https://enter.kg/images/stories/virtuemart/product/1_1284_6744.jpg
"HP Gaming Victus 15 Mica Silver Intel Core i5-12450H (up to 4.4Ghz), 48GB, 512GB M.2 NVMe PCIe, NVIDIA GeForce GTX 1650 4GB, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11, Backlight Keyboard, Eng-Rus Заводская клавиатура с подсветкой",93005 Сом,https://enter.kg/images/stories/virtuemart/product/1_7827_1446.jpg
"HP Probook 650 G8 Intel Core i5-1135G7 (up to 3.7Ghz), 24GB, 1TB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Backlight Keyboard, Eng-Rus",93005 Сом,https://enter.kg/images/stories/virtuemart/product/1_2877.jpg
"Lenovo Ideapad 3 Gaming Intel Core i5-11300H (up to 4.4Ghz), 24GB DDR4, 512GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 3050 4GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 120Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",93005 Сом,https://enter.kg/images/stories/virtuemart/product/1_3829_5707.jpg
"Lenovo IdeaPad Gaming 3 15IHU6 i5-11300H (up to 4.4GHz), 15.6"" LED FULL HD IPS (1920 x 1080) 120Hz, 24GB DDR4-3200Mhz, 512GB SSD M.2, NVIDIA GeForce RTX 3050 4GB GDDR6, WiFi 6, BT 5.0, HD WebCam 720p, LAN, RJ45, Backlight Chiclet Keyboard, Eng-Rus, DOS, SHADOW BLACK",93005 Сом,https://enter.kg/images/stories/virtuemart/product/1_5015_8743.jpg
"Игровой ноутбук HP Victus 15-FA0025NR, Intel Core i5-12500H, 512GB SSD, 8GB DDR4, Nvidia GeForce RTX3050 4GB, 15.6"" FHD 144Hz, Win11, Eng-Rus Backlit Keyboard, Mica Silver",93005 Сом,https://enter.kg/images/novinka.gif
"Ноутбук HP Victus 16-d0010ca Intel Core i5-11400H (2.70-4.50GHz), 8GB, 512GB SSD m.2 NVMe, 16.1""(1920X1080 ) FULL IPS 144Hz, NVIDIA RTX 3050ti 4GB, m.2 NVMe, LAN, RJ-45, Win10 Eng, Blue, клавиатура с подсветкой [374U3UA#ABL]",93103 Сом,https://enter.kg/images/stories/virtuemart/product/1_3519_8342.jpg
"ASUS TUF Gaming FX506HM Eclipse Gray Intel Core i5-11400H (up to 4.5Ghz), 16GB, 1TB + 512GB M.2 NVMe PCIe, NVIDIA GeForce RTX 3050 4GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11 64bit, Backlight Keyboard, Eng-Rus",93299 Сом,https://enter.kg/images/stories/virtuemart/product/1_8791_8210.jpg
"ASUS TUF Gaming FX506HM Eclipse Gray Intel Core i5-11400H (up to 4.5Ghz), 24GB, 512GB M.2 NVMe PCIe, NVIDIA GeForce RTX 3050 4GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11 64bit, Backlight Keyboard, Eng-Rus",93299 Сом,https://enter.kg/images/stories/virtuemart/product/1_2935_3979.jpg
"Acer Aspire 5 A515-56 Black Intel Core i5-1135G7 (up to 4.2Ghz), 36GB DDR4, 1TB + 512GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, Backlight Keyboard, DOS, Eng-Rus",93495 Сом,https://enter.kg/images/stories/virtuemart/product/2_8050.jpeg
"Acer Extensa 15 EX215-54 Black Intel Core i7-1165G7 (up to 4.7Ghz), 20GB DDR4, 1TB + 1TB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",93495 Сом,https://enter.kg/images/stories/virtuemart/product/1_1607_6729.jpg
"HP Gaming Victus 15 Mica Silver Intel Core i5-12450H (up to 4.4Ghz), 32GB, 1TB M.2 NVMe PCIe, NVIDIA GeForce GTX 1650 4GB, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11, Backlight Keyboard, Eng-Rus Заводская клавиатура с подсветкой",93495 Сом,https://enter.kg/images/stories/virtuemart/product/1_3670_5985.jpg
"MSI GF63 Thin 10SCXR Intel Core i5-10500H (up to 4.5Ghz), 64GB, 256GB M.2 NVMe PCIe, NVIDIA GeForce GTX 1650 4GB, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, Win10 64bit, Backlight Keyboard, Eng",93495 Сом,https://enter.kg/images/stories/virtuemart/product/1_4372_1455.jpg
"MSI GF63 Thin 10SCXR Intel Core i5-10500H (up to 4.5Ghz), 64GB, 256GB M.2 NVMe PCIe, NVIDIA GeForce GTX 1650 4GB, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, Win10 64bit, Backlight Keyboard, Eng-Rus Заводская клавиатура с подсветкой",93495 Сом,https://enter.kg/images/stories/virtuemart/product/1_4800_2703.jpg
"ASUS TUF Gaming FX506HM Eclipse Gray Intel Core i5-11400H (up to 4.5Ghz), 24GB, 1TB + 256GB M.2 NVMe PCIe, NVIDIA GeForce RTX 3050 4GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11 64bit, Backlight Keyboard, Eng-Rus",93592 Сом,https://enter.kg/images/stories/virtuemart/product/1_7199_1939.jpg
"HP Gaming Victus 15 Mica Silver Intel Core i5-12450H (up to 4.4Ghz), 16GB, 2TB M.2 NVMe PCIe, NVIDIA GeForce GTX 1650 4GB, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11, Backlight Keyboard, Eng",93690 Сом,https://enter.kg/images/stories/virtuemart/product/1_1552_2670.jpg
"Acer Aspire 5 A515-56 Black Intel Core i7-1165G7 (up to 4.7Ghz), 36GB DDR4, 1TB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, Backlight Keyboard, DOS, Eng-Rus",93984 Сом,https://enter.kg/images/stories/virtuemart/product/1_3029_5527.jpg
"Lenovo IdeaPad Gaming 3 15IHU6 i5-11300H (up to 4.4GHz), 15.6"" LED FULL HD IPS (1920 x 1080) 120Hz, 24GB DDR4-3200Mhz, 1TB + 256GB SSD M.2, NVIDIA GeForce RTX 3050 4GB GDDR6, WiFi 6, BT 5.0, HD WebCam 720p, LAN, RJ45, Backlight Chiclet Keyboard, Eng-Rus, DOS, SHADOW BLACK",93984 Сом,https://enter.kg/images/stories/virtuemart/product/1_8326_7532.jpg
"MSI GF63 Thin 10SCXR Intel Core i5-10500H (up to 4.5Ghz), 48GB, 1TB + 512GB M.2 NVMe PCIe, NVIDIA GeForce GTX 1650 4GB, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, Win10 64bit, Backlight Keyboard, Eng",93984 Сом,https://enter.kg/images/stories/virtuemart/product/1_5710_2705.jpg
"MSI GF63 Thin 10SCXR Intel Core i5-10500H (up to 4.5Ghz), 48GB, 1TB + 512GB M.2 NVMe PCIe, NVIDIA GeForce GTX 1650 4GB, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, Win10 64bit, Backlight Keyboard, Eng-Rus Заводская клавиатура с подсветкой",93984 Сом,https://enter.kg/images/stories/virtuemart/product/1_5013.jpg
"Игровой ноутбук HP Victus 15-FA0031DX, Intel Core i5-12450H, 32GB DDR4, 1TB SSD NVMe, Nvidia GeForce GTX1650 4GB, 15.6"" FHD IPS 144Hz Display, Eng-Rus Backlit Keyboard, Win 11 Home, Mica Silver",93984 Сом,https://enter.kg/images/stories/virtuemart/product/1_8554_1262.jpg
"Ноутбук HP Victus 16-d0010ca Intel Core i5-11400H (2.70-4.50GHz), 12GB, 512GB SSD m.2 NVMe, 16.1""(1920X1080 ) FULL IPS 144Hz, NVIDIA RTX 3050ti 4GB, m.2 NVMe, LAN, RJ-45, Win10 Eng, Blue, клавиатура с подсветкой [374U3UA#ABL]",93984 Сом,https://enter.kg/images/stories/virtuemart/product/1_3898.jpg
"ASUS TUF Gaming FX506HM Eclipse Gray Intel Core i5-11400H (up to 4.5Ghz), 16GB, 1TB M.2 NVMe PCIe, NVIDIA GeForce RTX 3050 4GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11 64bit, Backlight Keyboard, Eng-Rus",94082 Сом,https://enter.kg/images/stories/virtuemart/product/1_1870_2845.jpg
"ASUS TUF Gaming FX506HM Eclipse Gray Intel Core i5-11400H (up to 4.5Ghz), 32GB, 256GB M.2 NVMe PCIe, NVIDIA GeForce RTX 3050 4GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11 64bit, Backlight Keyboard, Eng-Rus",94180 Сом,https://enter.kg/images/stories/virtuemart/product/1_1379_3102.jpg
"HP Probook 650 G8 Intel Core i5-1135G7 (up to 3.7Ghz), 48GB, 256GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Backlight Keyboard, Eng-Rus",94474 Сом,https://enter.kg/images/stories/virtuemart/product/1_2037.jpg
"Lenovo Ideapad 3 Gaming Intel Core i5-11300H (up to 4.4Ghz), 16GB DDR4, 1TB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 3050 4GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 120Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",94474 Сом,https://enter.kg/images/stories/virtuemart/product/1_7352_3348.jpg
"Lenovo Ideapad 3 Gaming Intel Core i5-11300H (up to 4.4Ghz), 24GB DDR4, 1TB + 256GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 3050 4GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 120Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",94474 Сом,https://enter.kg/images/stories/virtuemart/product/1_1402_3205.jpg
"Lenovo IdeaPad Gaming 3 15IHU6 i5-11300H (up to 4.4GHz), 15.6"" LED FULL HD IPS (1920 x 1080) 120Hz, 16GB DDR4-3200Mhz, 1TB SSD M.2, NVIDIA GeForce RTX 3050 4GB GDDR6, WiFi 6, BT 5.0, HD WebCam 720p, LAN, RJ45, Backlight Chiclet Keyboard, Eng-Rus, DOS, SHADOW BLACK",94474 Сом,https://enter.kg/images/stories/virtuemart/product/1_5396.jpg
"Ноутбук HP Victus 16-d0010ca Intel Core i5-11400H (2.70-4.50GHz), 16GB, 512GB SSD m.2 NVMe, 16.1""(1920X1080 ) FULL IPS 144Hz, NVIDIA RTX 3050ti 4GB, m.2 NVMe, LAN, RJ-45, Win10 Eng, Blue, клавиатура с подсветкой [374U3UA#ABL]",94767 Сом,https://enter.kg/images/stories/virtuemart/product/1_2000_5016.jpg
"Ноутбук HP Victus 16-d0010ca Intel Core i5-11400H (2.70-4.50GHz), 8GB, 1000GB SSD m.2 NVMe, 16.1""(1920X1080 ) FULL IPS 144Hz, NVIDIA RTX 3050ti 4GB, m.2 NVMe, LAN, RJ-45, Win10 Eng, Blue, клавиатура с подсветкой [374U3UA#ABL]",94865 Сом,https://enter.kg/images/stories/virtuemart/product/1_7937.jpg
"ASUS TUF Gaming FX506HM Eclipse Gray Intel Core i5-11400H (up to 4.5Ghz), 12GB, 1TB M.2 NVMe PCIe, NVIDIA GeForce RTX 3050 4GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11 64bit, Backlight Keyboard, Eng-Rus",94963 Сом,https://enter.kg/images/stories/virtuemart/product/1_5044.jpg
"HP Gaming Victus 15 Mica Silver Intel Core i5-12450H (up to 4.4Ghz), 16GB, 2TB M.2 NVMe PCIe, NVIDIA GeForce GTX 1650 4GB, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11, Backlight Keyboard, Eng-Rus Заводская клавиатура с подсветкой",94963 Сом,https://enter.kg/images/stories/virtuemart/product/1_1569.jpg
"Lenovo Ideapad 3 Gaming Intel Core i5-11300H (up to 4.4Ghz), 32GB DDR4, 256GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 3050 4GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 120Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",94963 Сом,https://enter.kg/images/stories/virtuemart/product/1_2631_7752.jpg
"Lenovo IdeaPad Gaming 3 15IHU6 i5-11300H (up to 4.4GHz), 15.6"" LED FULL HD IPS (1920 x 1080) 120Hz, 32GB DDR4-3200Mhz, 256GB SSD M.2, NVIDIA GeForce RTX 3050 4GB GDDR6, WiFi 6, BT 5.0, HD WebCam 720p, LAN, RJ45, Backlight Chiclet Keyboard, Eng-Rus, DOS, SHADOW BLACK",94963 Сом,https://enter.kg/images/stories/virtuemart/product/1_4352.jpg
"MSI GF63 Thin 10SCXR Intel Core i5-10500H (up to 4.5Ghz), 24GB, 2TB M.2 NVMe PCIe, NVIDIA GeForce GTX 1650 4GB, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, Win10 64bit, Backlight Keyboard, Eng",94963 Сом,https://enter.kg/images/stories/virtuemart/product/1_3357_6966.jpg
"MSI GF63 Thin 10SCXR Intel Core i5-10500H (up to 4.5Ghz), 24GB, 2TB M.2 NVMe PCIe, NVIDIA GeForce GTX 1650 4GB, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, Win10 64bit, Backlight Keyboard, Eng-Rus Заводская клавиатура с подсветкой",94963 Сом,https://enter.kg/images/stories/virtuemart/product/1_3736_7157.jpg
"MSI GF63 Thin 10SCXR Intel Core i5-10500H (up to 4.5Ghz), 48GB, 1TB M.2 NVMe PCIe, NVIDIA GeForce GTX 1650 4GB, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, Win10 64bit, Backlight Keyboard, Eng",94963 Сом,https://enter.kg/images/stories/virtuemart/product/1_5050_1462.jpg
"MSI GF63 Thin 10SCXR Intel Core i5-10500H (up to 4.5Ghz), 48GB, 1TB M.2 NVMe PCIe, NVIDIA GeForce GTX 1650 4GB, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, Win10 64bit, Backlight Keyboard, Eng-Rus Заводская клавиатура с подсветкой",94963 Сом,https://enter.kg/images/stories/virtuemart/product/1_7571_4050.jpg
"MSI GF63 Thin 10SCXR Intel Core i5-10500H (up to 4.5Ghz), 64GB, 512GB M.2 NVMe PCIe, NVIDIA GeForce GTX 1650 4GB, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, Win10 64bit, Backlight Keyboard, Eng",94963 Сом,https://enter.kg/images/stories/virtuemart/product/1_6207_8815.jpg
"MSI GF63 Thin 10SCXR Intel Core i5-10500H (up to 4.5Ghz), 64GB, 512GB M.2 NVMe PCIe, NVIDIA GeForce GTX 1650 4GB, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, Win10 64bit, Backlight Keyboard, Eng-Rus Заводская клавиатура с подсветкой",94963 Сом,https://enter.kg/images/stories/virtuemart/product/1_2715_5591.jpg
"Игровой ноутбук HP Victus 15-FA0025NR, Intel Core i5-12500H, 512GB SSD, 12GB DDR4, Nvidia GeForce RTX3050 4GB, 15.6"" FHD 144Hz, Win11, Eng-Rus Backlit Keyboard, Mica Silver",94963 Сом,https://enter.kg/images/novinka.gif
"HP Gaming Victus 15 Mica Silver Intel Core i5-12450H (up to 4.4Ghz), 64GB, 256GB M.2 NVMe PCIe, NVIDIA GeForce GTX 1650 4GB, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11, Backlight Keyboard, Eng",95159 Сом,https://enter.kg/images/stories/virtuemart/product/1_5257.jpg
"Acer Aspire 5 A515-56 Black Intel Core i7-1165G7 (up to 4.7Ghz), 20GB DDR4, 1TB + 1TB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, Backlight Keyboard, DOS, Eng-Rus",95453 Сом,https://enter.kg/images/stories/virtuemart/product/1_4785_1567.jpg
"ASUS TUF Gaming FX506HM Eclipse Gray Intel Core i5-11400H (up to 4.5Ghz), 24GB, 1TB + 512GB M.2 NVMe PCIe, NVIDIA GeForce RTX 3050 4GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11 64bit, Backlight Keyboard, Eng-Rus",95550 Сом,https://enter.kg/images/stories/virtuemart/product/1_2204_4420.jpg
